date,close,portfolio,monthly_return,signal_prev_month,leverage_prev_month,out_mode
2011-06-30,2773.520000,1385338.847410,-0.104803,True,4.500000,ixic
2011-07-29,2756.380000,1337462.331628,-0.034559,True,4.500000,ixic
2011-08-31,2579.460000,942128.051504,-0.295585,True,4.500000,ixic
2011-09-30,2415.400000,687913.672702,-0.269830,True,4.144697,ixic
2011-10-31,2684.410000,1028037.356895,0.494428,True,4.500000,ixic
2011-11-30,2620.340000,975880.000829,-0.050735,True,2.000000,ixic
2011-12-30,2605.150000,961638.090760,-0.014594,True,2.000000,ixic
2012-01-31,2813.840000,1301798.527505,0.353730,True,4.500000,ixic
2012-02-29,2966.890000,1494499.916543,0.148027,True,2.798673,ixic
2012-03-30,3091.570000,1767032.605449,0.182357,True,4.500000,ixic
2012-04-30,3046.360000,1638823.133527,-0.072556,True,4.500000,ixic
2012-05-31,2827.340000,1128334.624066,-0.311497,True,4.244081,ixic
2012-06-29,2935.050000,1132771.844595,0.003933,False,4.197798,bond2x_pos
2012-07-31,2939.520000,1132828.723683,0.000050,True,2.185771,ixic
2012-08-31,3066.960000,1346189.170559,0.188343,True,4.500000,ixic
2012-09-28,3116.230000,1434420.367140,0.065541,True,4.500000,ixic
2012-10-31,2977.230000,1136816.425786,-0.207473,True,4.500000,ixic
2012-11-30,3010.240000,1180006.648471,0.037992,True,3.962692,ixic
2012-12-31,3019.510000,1188052.404741,0.006818,True,4.316839,ixic
2013-01-31,3142.130000,1397139.613468,0.175992,True,4.500000,ixic
2013-02-28,3160.190000,1423845.406960,0.019115,True,4.500000,ixic
2013-03-29,3267.520000,1631846.674374,0.146084,True,4.500000,ixic
2013-04-30,3328.790000,1758527.761932,0.077631,True,4.500000,ixic
2013-05-31,3455.910000,2048854.059458,0.165096,True,4.500000,ixic
2013-06-28,3403.250000,1894535.408425,-0.075319,True,4.500000,ixic
2013-07-31,3626.370000,2440680.470493,0.288274,True,4.500000,ixic
2013-08-30,3589.870000,2356691.335093,-0.034412,True,2.975504,ixic
2013-09-30,3771.480000,2724468.400056,0.156057,True,3.179016,ixic
2013-10-31,3919.710000,3132699.208888,0.149839,True,3.963686,ixic
2013-11-29,4059.890000,3615707.620008,0.154183,True,4.500000,ixic
2013-12-31,4176.590000,4058996.249499,0.122601,True,4.500000,ixic
2014-01-31,4103.880000,3713615.345678,-0.085090,True,4.500000,ixic
2014-02-28,4308.120000,4520227.144178,0.217204,True,4.500000,ixic
2014-03-31,4198.990000,4086169.285497,-0.096026,True,3.578876,ixic
2014-04-30,4114.560000,3803521.063985,-0.069172,True,3.201335,ixic
2014-05-30,4242.620000,4310554.338028,0.133306,True,4.500000,ixic
2014-06-30,4408.180000,5038407.621049,0.168854,True,4.500000,ixic
2014-07-31,4369.770000,4806842.107100,-0.045960,True,4.500000,ixic
2014-08-29,4580.270000,5816391.539568,0.210023,True,4.500000,ixic
2014-09-30,4493.390000,5313238.388326,-0.086506,True,4.226341,ixic
2014-10-31,4630.740000,5866260.777767,0.104084,True,3.580811,ixic
2014-11-28,4791.630000,6743839.203132,0.149598,True,4.500000,ixic
2014-12-31,4736.050000,6346308.299615,-0.058947,True,4.500000,ixic
2015-01-30,4635.240000,5695586.294108,-0.102536,True,4.500000,ixic
2015-02-27,4963.530000,7472390.806210,0.311962,True,4.500000,ixic
2015-03-31,4900.880000,7196959.908600,-0.036860,True,2.610086,ixic
2015-04-30,4941.420000,7337376.629118,0.019511,True,2.881070,ixic
2015-05-29,5071.310000,8155764.496198,0.111537,True,4.500000,ixic
2015-06-30,4986.870000,7489622.974366,-0.081677,True,4.500000,ixic
2015-07-31,5129.260000,8401397.771005,0.121738,True,4.500000,ixic
2015-08-31,4776.510000,5744670.246356,-0.316224,True,4.500000,ixic
2015-09-30,4620.160000,5258878.064631,-0.084564,True,2.470240,ixic
2015-10-30,5053.750000,7444274.769108,0.415563,True,4.500000,ixic
2015-11-30,5108.670000,7583738.460386,0.018734,True,2.000000,ixic
2015-12-31,5007.410000,7115265.594385,-0.061773,True,2.897272,ixic
2016-01-29,4613.950000,4551350.934899,-0.360340,True,4.500000,ixic
2016-02-29,4557.950000,4554350.622108,0.000659,False,4.091890,bond2x_pos
2016-03-31,4869.850000,4557352.286340,0.000659,False,3.618632,bond2x_pos
2016-04-29,4775.360000,4560355.928898,0.000659,False,2.984055,bond2x_pos
2016-05-31,4948.050000,4563361.551085,0.000659,False,2.737200,bond2x_pos
2016-06-30,4842.670000,4113245.614535,-0.098637,True,4.326697,ixic
2016-07-29,5162.130000,4115956.556942,0.000659,False,4.184064,bond2x_pos
2016-08-31,5213.220000,4211175.348463,0.023134,True,2.755013,ixic
2016-09-30,5312.000000,4526223.371990,0.074812,True,4.287738,ixic
2016-10-31,5189.130000,4024546.214432,-0.110838,True,4.500000,ixic
2016-11-30,5323.680000,4466970.250460,0.109931,True,4.500000,ixic
2016-12-30,5383.120000,4661254.155833,0.043493,True,4.500000,ixic
2017-01-31,5614.790000,5532506.471514,0.186914,True,4.500000,ixic
2017-02-28,5825.440000,6429195.417749,0.162076,True,4.500000,ixic
2017-03-31,5911.740000,6814397.397074,0.059914,True,4.500000,ixic
2017-04-28,6047.610000,7473171.531470,0.096674,True,4.500000,ixic
2017-05-31,6198.520000,8261901.019596,0.105541,True,4.500000,ixic
2017-06-30,6140.420000,7857650.965898,-0.048929,True,4.500000,ixic
2017-07-31,6348.120000,9000646.209636,0.145463,True,4.500000,ixic
2017-08-31,6428.660000,9453761.183171,0.050342,True,4.500000,ixic
2017-09-29,6495.960000,9835308.848445,0.040359,True,4.500000,ixic
2017-10-31,6727.670000,11347629.027891,0.153764,True,4.500000,ixic
2017-11-30,6873.970000,12381478.135039,0.091107,True,4.500000,ixic
2017-12-29,6903.390000,12536365.631321,0.012510,True,4.500000,ixic
2018-01-31,7411.480000,16603793.513654,0.324450,True,4.500000,ixic
2018-02-28,7273.010000,15441538.977744,-0.069999,True,3.468202,ixic
2018-03-29,7063.450000,14222083.403996,-0.078972,True,2.605200,ixic
2018-04-30,7066.270000,14151635.344905,-0.004953,True,4.500000,ixic
2018-05-31,7442.120000,17443332.313004,0.232602,True,4.500000,ixic
2018-06-29,7510.300000,18044711.358774,0.034476,True,4.500000,ixic
2018-07-31,7671.790000,19668935.943263,0.090011,True,4.500000,ixic
2018-08-31,8109.540000,24586536.340979,0.250019,True,4.500000,ixic
2018-09-28,8046.350000,23558468.575644,-0.041814,True,4.500000,ixic
2018-10-31,7305.900000,15390611.855463,-0.346706,True,3.707167,ixic
2018-11-30,7330.540000,15390611.855463,0.000000,False,2.854249,cash
2018-12-31,6635.280000,15390611.855463,0.000000,False,2.520200,cash
2019-01-31,7281.740000,15735820.722072,0.022430,False,2.447809,bond2x_pos
2019-02-28,7532.530000,16088772.566200,0.022430,False,2.000000,bond2x_pos
2019-03-29,7729.320000,17601010.455083,0.093993,True,3.816935,ixic
2019-04-30,8095.390000,21233427.356367,0.206375,True,4.500000,ixic
2019-05-31,7453.150000,13509700.563263,-0.363753,True,4.500000,ixic
2019-06-28,8006.244000,15474265.770245,0.145419,True,2.000000,ixic
2019-07-31,8175.420000,16081801.155060,0.039261,True,2.000000,ixic
2019-08-30,7962.880000,14091863.444138,-0.123738,True,4.500000,ixic
2019-09-30,7999.338000,14287081.184431,0.013853,True,4.500000,ixic
2019-10-31,8292.360000,14607538.041453,0.022430,False,4.500000,bond2x_pos
2019-11-29,8665.471000,17466605.310577,0.195725,True,4.500000,ixic
2019-12-31,8972.604000,20134540.331971,0.152745,True,4.500000,ixic
2020-01-31,9150.936000,21799430.237242,0.082688,True,4.500000,ixic
