date,close,portfolio,monthly_return,signal_prev_month,leverage_prev_month,out_mode
2006-06-30,2172.090000,596651.643750,-0.019143,True,4.150945,ixic
2006-07-31,2091.470000,507925.965393,-0.148706,True,3.850858,ixic
2006-08-31,2183.750000,605345.833207,0.191799,True,4.500000,ixic
2006-09-29,2258.420000,605744.802256,0.000659,False,2.785310,bond2x_pos
2006-10-31,2366.710000,732359.114108,0.209023,True,4.500000,ixic
2006-11-30,2431.770000,818010.979683,0.116953,True,4.500000,ixic
2006-12-29,2415.290000,787543.093109,-0.037246,True,4.500000,ixic
2007-01-31,2463.920000,853581.752781,0.083854,True,4.500000,ixic
2007-02-28,2416.140000,773333.642679,-0.094013,True,4.500000,ixic
2007-03-30,2421.630000,776020.967005,0.003475,True,4.500000,ixic
2007-04-30,2525.090000,919976.584065,0.185505,True,4.500000,ixic
2007-05-31,2604.520000,1043992.528263,0.134803,True,4.500000,ixic
2007-06-29,2603.230000,1034618.709782,-0.008979,True,4.500000,ixic
2007-07-31,2546.270000,925764.100961,-0.105212,True,4.500000,ixic
2007-08-31,2596.360000,1001467.168984,0.081774,True,4.500000,ixic
2007-09-28,2701.500000,1177202.821549,0.175478,True,4.500000,ixic
2007-10-31,2859.120000,1478336.172907,0.255804,True,4.500000,ixic
2007-11-30,2660.960000,1007284.789752,-0.318636,True,4.500000,ixic
2007-12-31,2652.280000,998782.371076,-0.008441,True,1.772567,ixic
2008-01-31,2389.860000,655088.949101,-0.344112,True,3.426006,ixic
2008-02-29,2271.480000,679911.536274,0.037892,False,2.364923,bond2x_pos
2008-03-31,2279.100000,705674.699279,0.037892,False,4.500000,bond2x_pos
2008-04-30,2412.800000,732414.078355,0.037892,False,4.278290,bond2x_pos
2008-05-30,2522.650000,760166.664216,0.037892,False,4.091101,bond2x_pos
2008-06-30,2292.980000,788970.849227,0.037892,False,4.500000,bond2x_pos
2008-07-31,2325.550000,818866.480513,0.037892,False,1.656822,bond2x_pos
2008-08-29,2367.520000,849894.915083,0.037892,False,2.149927,bond2x_pos
2008-09-30,2082.330000,882099.077047,0.037892,False,4.500000,bond2x_pos
2008-10-31,1720.950000,915523.516987,0.037892,False,1.633669,bond2x_pos
2008-11-28,1535.570000,950214.473598,0.037892,False,4.262360,bond2x_pos
2008-12-31,1577.030000,986219.937643,0.037892,False,3.437438,bond2x_pos
2009-01-30,1476.420000,986219.937643,0.000000,False,1.679597,cash
2009-02-27,1377.840000,986219.937643,0.000000,False,2.492092,cash
2009-03-31,1528.590000,986219.937643,0.000000,False,4.500000,cash
2009-04-30,1717.300000,986219.937643,0.000000,False,1.500000,cash
2009-05-29,1774.330000,986219.937643,0.000000,False,4.500000,cash
2009-06-30,1835.040000,986219.937643,0.000000,False,2.507345,cash
2009-07-31,1978.500000,986219.937643,0.000000,False,4.500000,cash
2009-08-31,2009.060000,986219.937643,0.000000,False,4.500000,cash
2009-09-30,2122.420000,986219.937643,0.000000,False,3.606993,cash
2009-10-30,2045.110000,986219.937643,0.000000,False,4.500000,cash
2009-11-30,2144.600000,986219.937643,0.000000,False,2.436991,cash
2009-12-31,2269.150000,1134625.176028,0.150479,True,2.659760,ixic
2010-01-29,2147.350000,852904.336362,-0.248294,True,4.500000,ixic
2010-02-26,2238.260000,923425.567039,0.082684,True,2.024778,ixic
2010-03-31,2397.960000,1075437.059423,0.164617,True,2.356718,ixic
2010-04-30,2461.190000,1195786.111163,0.111907,True,4.500000,ixic
2010-05-28,2257.040000,741369.979454,-0.380015,True,4.500000,ixic
2010-06-30,2109.240000,638578.386796,-0.138651,True,2.069910,ixic
2010-07-30,2254.700000,832440.904991,0.303585,True,4.500000,ixic
2010-08-31,2114.030000,742931.797238,-0.107526,True,1.682996,ixic
2010-09-30,2368.620000,895137.568860,0.204872,True,1.722643,ixic
2010-10-29,2507.410000,971799.791204,0.085643,True,1.500000,ixic
2010-11-30,2498.230000,953445.626875,-0.018887,True,3.659413,ixic
2010-12-31,2652.870000,1162751.902420,0.219526,True,3.634550,ixic
2011-01-31,2700.080000,1228148.159889,0.056243,True,3.451355,ixic
2011-02-28,2782.270000,1388089.003961,0.130229,True,4.500000,ixic
2011-03-31,2781.070000,1376025.315040,-0.008691,True,4.500000,ixic
2011-04-29,2873.540000,1572623.646109,0.142874,True,4.500000,ixic
2011-05-31,2835.300000,1467832.932756,-0.066634,True,4.500000,ixic
2011-06-30,2773.520000,1313999.467530,-0.104803,True,4.500000,ixic
2011-07-29,2756.380000,1268588.399788,-0.034559,True,4.500000,ixic
2011-08-31,2579.460000,893612.245362,-0.295585,True,4.500000,ixic
2011-09-30,2415.400000,666672.611906,-0.253958,True,3.900891,ixic
2011-10-31,2684.410000,996294.123891,0.494428,True,4.500000,ixic
2011-11-30,2620.340000,958383.973776,-0.038051,True,1.500000,ixic
2011-12-30,2605.150000,946683.317408,-0.012209,True,1.673127,ixic
2012-01-31,2813.840000,1281553.799145,0.353730,True,4.500000,ixic
2012-02-29,2966.890000,1460099.325474,0.139320,True,2.634045,ixic
2012-03-30,3091.570000,1726358.821936,0.182357,True,4.500000,ixic
2012-04-30,3046.360000,1601100.492108,-0.072556,True,4.500000,ixic
2012-05-31,2827.340000,1131700.003290,-0.293174,True,3.994429,ixic
2012-06-29,2935.050000,1136150.458305,0.003933,False,3.950869,bond2x_pos
2012-07-31,2939.520000,1136204.151233,0.000047,True,2.057197,ixic
2012-08-31,3066.960000,1350200.336518,0.188343,True,4.500000,ixic
2012-09-28,3116.230000,1438694.430751,0.065541,True,4.500000,ixic
2012-10-31,2977.230000,1140203.735273,-0.207473,True,4.500000,ixic
2012-11-30,3010.240000,1180974.478068,0.035757,True,3.729592,ixic
2012-12-31,3019.510000,1188553.165427,0.006417,True,4.062908,ixic
2013-01-31,3142.130000,1397728.503814,0.175992,True,4.500000,ixic
2013-02-28,3160.190000,1424445.553721,0.019115,True,4.500000,ixic
2013-03-29,3267.520000,1632534.493073,0.146084,True,4.500000,ixic
2013-04-30,3328.790000,1759268.976347,0.077631,True,4.500000,ixic
2013-05-31,3455.910000,2049717.645576,0.165096,True,4.500000,ixic
2013-06-28,3403.250000,1895333.949674,-0.075319,True,4.500000,ixic
2013-07-31,3626.370000,2409570.740816,0.271317,True,4.235304,ixic
2013-08-30,3589.870000,2331529.722664,-0.032388,True,2.800474,ixic
2013-09-30,3771.480000,2673977.187241,0.146877,True,2.992015,ixic
2013-10-31,3919.710000,3051073.912925,0.141025,True,3.730528,ixic
2013-11-29,4059.890000,3521497.105395,0.154183,True,4.500000,ixic
2013-12-31,4176.590000,3953235.450876,0.122601,True,4.500000,ixic
2014-01-31,4103.880000,3616853.757198,-0.085090,True,4.500000,ixic
2014-02-28,4308.120000,4402448.559686,0.217204,True,4.500000,ixic
2014-03-31,4198.990000,4004568.003725,-0.090377,True,3.368354,ixic
2014-04-30,4114.560000,3743858.635963,-0.065103,True,3.013021,ixic
2014-05-30,4242.620000,4242938.533199,0.133306,True,4.500000,ixic
